1741,-242809,IBAN-HAHA,USD,10418.34
1742,-242949,UGABUGA,PLN,10424.34
1743,-243089,IBAN-HAHA,USD,10430.34
1744,-243229,UGABUGA,PLN,10436.34
1745,-243369,IBAN-HAHA,USD,10442.34
1746,-243509,UGABUGA,PLN,10448.34
1747,-243649,IBAN-HAHA,USD,10454.34
1748,-243789,UGABUGA,PLN,10460.34
1749,-243929,IBAN-HAHA,USD,10466.34
1750,-244069,UGABUGA,PLN,10472.34
1751,-244209,IBAN-HAHA,USD,10478.34
1752,-244349,UGABUGA,PLN,10484.34
1753,-244489,IBAN-HAHA,USD,10490.34
1754,-244629,UGABUGA,PLN,10496.34
1755,-244769,IBAN-HAHA,USD,10502.34
1756,-244909,UGABUGA,PLN,10508.34
1757,-245049,IBAN-HAHA,USD,10514.34
1758,-245189,UGABUGA,PLN,10520.34
1759,-245329,IBAN-HAHA,USD,10526.34
1760,-245469,UGABUGA,PLN,10532.34
1761,-245609,IBAN-HAHA,USD,10538.34
1762,-245749,UGABUGA,PLN,10544.34
1763,-245889,IBAN-HAHA,USD,10550.34
1764,-246029,UGABUGA,PLN,10556.34
1765,-246169,IBAN-HAHA,USD,10562.34
1766,-246309,UGABUGA,PLN,10568.34
1767,-246449,IBAN-HAHA,USD,10574.34
1768,-246589,UGABUGA,PLN,10580.34
1769,-246729,IBAN-HAHA,USD,10586.34
1770,-246869,UGABUGA,PLN,10592.34
1771,-247009,IBAN-HAHA,USD,10598.34
1772,-247149,UGABUGA,PLN,10604.34
1773,-247289,IBAN-HAHA,USD,10610.34
1774,-247429,UGABUGA,PLN,10616.34
1775,-247569,IBAN-HAHA,USD,10622.34
1776,-247709,UGABUGA,PLN,10628.34
1777,-247849,IBAN-HAHA,USD,10634.34
1778,-247989,UGABUGA,PLN,10640.34
1779,-248129,IBAN-HAHA,USD,10646.34
1780,-248269,UGABUGA,PLN,10652.34
1781,-248409,IBAN-HAHA,USD,10658.34
1782,-248549,UGABUGA,PLN,10664.34
1783,-248689,IBAN-HAHA,USD,10670.34
1784,-248829,UGABUGA,PLN,10676.34
1785,-248969,IBAN-HAHA,USD,10682.34
1786,-249109,UGABUGA,PLN,10688.34
1787,-249249,IBAN-HAHA,USD,10694.34
1788,-249389,UGABUGA,PLN,10700.34
1789,-249529,IBAN-HAHA,USD,10706.34
1790,-249669,UGABUGA,PLN,10712.34
1791,-249809,IBAN-HAHA,USD,10718.34
1792,-249949,UGABUGA,PLN,10724.34
1793,-250089,IBAN-HAHA,USD,10730.34
1794,-250229,UGABUGA,PLN,10736.34
1795,-250369,IBAN-HAHA,USD,10742.34
1796,-250509,UGABUGA,PLN,10748.34
1797,-250649,IBAN-HAHA,USD,10754.34
1798,-250789,UGABUGA,PLN,10760.34
1799,-250929,IBAN-HAHA,USD,10766.34
1800,-251069,UGABUGA,PLN,10772.34
1801,-251209,IBAN-HAHA,USD,10778.34
1802,-251349,UGABUGA,PLN,10784.34
1803,-251489,IBAN-HAHA,USD,10790.34
1804,-251629,UGABUGA,PLN,10796.34
1805,-251769,IBAN-HAHA,USD,10802.34
1806,-251909,UGABUGA,PLN,10808.34
1807,-252049,IBAN-HAHA,USD,10814.34
1808,-252189,UGABUGA,PLN,10820.34
1809,-252329,IBAN-HAHA,USD,10826.34
1810,-252469,UGABUGA,PLN,10832.34
1811,-252609,IBAN-HAHA,USD,10838.34
1812,-252749,UGABUGA,PLN,10844.34
1813,-252889,IBAN-HAHA,USD,10850.34
1814,-253029,UGABUGA,PLN,10856.34
1815,-253169,IBAN-HAHA,USD,10862.34
1816,-253309,UGABUGA,PLN,10868.34
1817,-253449,IBAN-HAHA,USD,10874.34
1818,-253589,UGABUGA,PLN,10880.34
1819,-253729,IBAN-HAHA,USD,10886.34
1820,-253869,UGABUGA,PLN,10892.34
1821,-254009,IBAN-HAHA,USD,10898.34
1822,-254149,UGABUGA,PLN,10904.34
1823,-254289,IBAN-HAHA,USD,10910.34
1824,-254429,UGABUGA,PLN,10916.34
1825,-254569,IBAN-HAHA,USD,10922.34
1826,-254709,UGABUGA,PLN,10928.34
1827,-254849,IBAN-HAHA,USD,10934.34
1828,-254989,UGABUGA,PLN,10940.34
1829,-255129,IBAN-HAHA,USD,10946.34
1830,-255269,UGABUGA,PLN,10952.34
1831,-255409,IBAN-HAHA,USD,10958.34
1832,-255549,UGABUGA,PLN,10964.34
1833,-255689,IBAN-HAHA,USD,10970.34
1834,-255829,UGABUGA,PLN,10976.34
1835,-255969,IBAN-HAHA,USD,10982.34
1836,-256109,UGABUGA,PLN,10988.34
1837,-256249,IBAN-HAHA,USD,10994.34
1838,-256389,UGABUGA,PLN,11000.34
1839,-256529,IBAN-HAHA,USD,11006.34
1840,-256669,UGABUGA,PLN,11012.34
1841,-256809,IBAN-HAHA,USD,11018.34
1842,-256949,UGABUGA,PLN,11024.34
1843,-257089,IBAN-HAHA,USD,11030.34
1844,-257229,UGABUGA,PLN,11036.34
1845,-257369,IBAN-HAHA,USD,11042.34
1846,-257509,UGABUGA,PLN,11048.34
1847,-257649,IBAN-HAHA,USD,11054.34
1848,-257789,UGABUGA,PLN,11060.34
1849,-257929,IBAN-HAHA,USD,11066.34
1850,-258069,UGABUGA,PLN,11072.34
1851,-258209,IBAN-HAHA,USD,11078.34
1852,-258349,UGABUGA,PLN,11084.34
1853,-258489,IBAN-HAHA,USD,11090.34
1854,-258629,UGABUGA,PLN,11096.34
1855,-258769,IBAN-HAHA,USD,11102.34
1856,-258909,UGABUGA,PLN,11108.34
1857,-259049,IBAN-HAHA,USD,11114.34
1858,-259189,UGABUGA,PLN,11120.34
1859,-259329,IBAN-HAHA,USD,11126.34
1860,-259469,UGABUGA,PLN,11132.34
1861,-259609,IBAN-HAHA,USD,11138.34
1862,-259749,UGABUGA,PLN,11144.34
1863,-259889,IBAN-HAHA,USD,11150.34
1864,-260029,UGABUGA,PLN,11156.34
1865,-260169,IBAN-HAHA,USD,11162.34
1866,-260309,UGABUGA,PLN,11168.34
1867,-260449,IBAN-HAHA,USD,11174.34
1868,-260589,UGABUGA,PLN,11180.34
1869,-260729,IBAN-HAHA,USD,11186.34
1870,-260869,UGABUGA,PLN,11192.34
1871,-261009,IBAN-HAHA,USD,11198.34
1872,-261149,UGABUGA,PLN,11204.34
1873,-261289,IBAN-HAHA,USD,11210.34
1874,-261429,UGABUGA,PLN,11216.34
1875,-261569,IBAN-HAHA,USD,11222.34
1876,-261709,UGABUGA,PLN,11228.34
1877,-261849,IBAN-HAHA,USD,11234.34
1878,-261989,UGABUGA,PLN,11240.34
1879,-262129,IBAN-HAHA,USD,11246.34
1880,-262269,UGABUGA,PLN,11252.34
1881,-262409,IBAN-HAHA,USD,11258.34
1882,-262549,UGABUGA,PLN,11264.34
1883,-262689,IBAN-HAHA,USD,11270.34
1884,-262829,UGABUGA,PLN,11276.34
1885,-262969,IBAN-HAHA,USD,11282.34
1886,-263109,UGABUGA,PLN,11288.34
1887,-263249,IBAN-HAHA,USD,11294.34
1888,-263389,UGABUGA,PLN,11300.34
1889,-263529,IBAN-HAHA,USD,11306.34
1890,-263669,UGABUGA,PLN,11312.34
1891,-263809,IBAN-HAHA,USD,11318.34
1892,-263949,UGABUGA,PLN,11324.34
1893,-264089,IBAN-HAHA,USD,11330.34
1894,-264229,UGABUGA,PLN,11336.34
1895,-264369,IBAN-HAHA,USD,11342.34
1896,-264509,UGABUGA,PLN,11348.34
1897,-264649,IBAN-HAHA,USD,11354.34
1898,-264789,UGABUGA,PLN,11360.34
1899,-264929,IBAN-HAHA,USD,11366.34
1900,-265069,UGABUGA,PLN,11372.34
1901,-265209,IBAN-HAHA,USD,11378.34
1902,-265349,UGABUGA,PLN,11384.34
1903,-265489,IBAN-HAHA,USD,11390.34
1904,-265629,UGABUGA,PLN,11396.34
1905,-265769,IBAN-HAHA,USD,11402.34
1906,-265909,UGABUGA,PLN,11408.34
1907,-266049,IBAN-HAHA,USD,11414.34
1908,-266189,UGABUGA,PLN,11420.34
1909,-266329,IBAN-HAHA,USD,11426.34
1910,-266469,UGABUGA,PLN,11432.34
1911,-266609,IBAN-HAHA,USD,11438.34
1912,-266749,UGABUGA,PLN,11444.34
1913,-266889,IBAN-HAHA,USD,11450.34
1914,-267029,UGABUGA,PLN,11456.34
1915,-267169,IBAN-HAHA,USD,11462.34
1916,-267309,UGABUGA,PLN,11468.34
1917,-267449,IBAN-HAHA,USD,11474.34
1918,-267589,UGABUGA,PLN,11480.34
1919,-267729,IBAN-HAHA,USD,11486.34
1920,-267869,UGABUGA,PLN,11492.34
1921,-268009,IBAN-HAHA,USD,11498.34
1922,-268149,UGABUGA,PLN,11504.34
1923,-268289,IBAN-HAHA,USD,11510.34
1924,-268429,UGABUGA,PLN,11516.34
1925,-268569,IBAN-HAHA,USD,11522.34
1926,-268709,UGABUGA,PLN,11528.34
1927,-268849,IBAN-HAHA,USD,11534.34
1928,-268989,UGABUGA,PLN,11540.34
1929,-269129,IBAN-HAHA,USD,11546.34
1930,-269269,UGABUGA,PLN,11552.34
1931,-269409,IBAN-HAHA,USD,11558.34
1932,-269549,UGABUGA,PLN,11564.34
1933,-269689,IBAN-HAHA,USD,11570.34
1934,-269829,UGABUGA,PLN,11576.34
1935,-269969,IBAN-HAHA,USD,11582.34
1936,-270109,UGABUGA,PLN,11588.34
1937,-270249,IBAN-HAHA,USD,11594.34
1938,-270389,UGABUGA,PLN,11600.34
1939,-270529,IBAN-HAHA,USD,11606.34
1940,-270669,UGABUGA,PLN,11612.34
1941,-270809,IBAN-HAHA,USD,11618.34
1942,-270949,UGABUGA,PLN,11624.34
1943,-271089,IBAN-HAHA,USD,11630.34
1944,-271229,UGABUGA,PLN,11636.34
1945,-271369,IBAN-HAHA,USD,11642.34
1946,-271509,UGABUGA,PLN,11648.34
1947,-271649,IBAN-HAHA,USD,11654.34
1948,-271789,UGABUGA,PLN,11660.34
1949,-271929,IBAN-HAHA,USD,11666.34
1950,-272069,UGABUGA,PLN,11672.34
1951,-272209,IBAN-HAHA,USD,11678.34
1952,-272349,UGABUGA,PLN,11684.34
1953,-272489,IBAN-HAHA,USD,11690.34
1954,-272629,UGABUGA,PLN,11696.34
1955,-272769,IBAN-HAHA,USD,11702.34
1956,-272909,UGABUGA,PLN,11708.34
1957,-273049,IBAN-HAHA,USD,11714.34
1958,-273189,UGABUGA,PLN,11720.34
1959,-273329,IBAN-HAHA,USD,11726.34
1960,-273469,UGABUGA,PLN,11732.34
1961,-273609,IBAN-HAHA,USD,11738.34
1962,-273749,UGABUGA,PLN,11744.34
1963,-273889,IBAN-HAHA,USD,11750.34
1964,-274029,UGABUGA,PLN,11756.34
1965,-274169,IBAN-HAHA,USD,11762.34
1966,-274309,UGABUGA,PLN,11768.34
1967,-274449,IBAN-HAHA,USD,11774.34
1968,-274589,UGABUGA,PLN,11780.34
1969,-274729,IBAN-HAHA,USD,11786.34
1970,-274869,UGABUGA,PLN,11792.34
1971,-275009,IBAN-HAHA,USD,11798.34
1972,-275149,UGABUGA,PLN,11804.34
1973,-275289,IBAN-HAHA,USD,11810.34
1974,-275429,UGABUGA,PLN,11816.34
1975,-275569,IBAN-HAHA,USD,11822.34
1976,-275709,UGABUGA,PLN,11828.34
1977,-275849,IBAN-HAHA,USD,11834.34
1978,-275989,UGABUGA,PLN,11840.34
1979,-276129,IBAN-HAHA,USD,11846.34
1980,-276269,UGABUGA,PLN,11852.34
1981,-276409,IBAN-HAHA,USD,11858.34
1982,-276549,UGABUGA,PLN,11864.34
1983,-276689,IBAN-HAHA,USD,11870.34
1984,-276829,UGABUGA,PLN,11876.34
1985,-276969,IBAN-HAHA,USD,11882.34
1986,-277109,UGABUGA,PLN,11888.34
1987,-277249,IBAN-HAHA,USD,11894.34
1988,-277389,UGABUGA,PLN,11900.34
1989,-277529,IBAN-HAHA,USD,11906.34
1990,-277669,UGABUGA,PLN,11912.34
1991,-277809,IBAN-HAHA,USD,11918.34
1992,-277949,UGABUGA,PLN,11924.34
1993,-278089,IBAN-HAHA,USD,11930.34
1994,-278229,UGABUGA,PLN,11936.34
1995,-278369,IBAN-HAHA,USD,11942.34
1996,-278509,UGABUGA,PLN,11948.34
1997,-278649,IBAN-HAHA,USD,11954.34
1998,-278789,UGABUGA,PLN,11960.34
1999,-278929,IBAN-HAHA,USD,11966.34
2000,-279069,UGABUGA,PLN,11972.34
2001,-279209,IBAN-HAHA,USD,11978.34
2002,-279349,UGABUGA,PLN,11984.34
2003,-279489,IBAN-HAHA,USD,11990.34
2004,-279629,UGABUGA,PLN,11996.34
2005,-279769,IBAN-HAHA,USD,12002.34
2006,-279909,UGABUGA,PLN,12008.34
2007,-280049,IBAN-HAHA,USD,12014.34
2008,-280189,UGABUGA,PLN,12020.34
2009,-280329,IBAN-HAHA,USD,12026.34
2010,-280469,UGABUGA,PLN,12032.34
2011,-280609,IBAN-HAHA,USD,12038.34
2012,-280749,UGABUGA,PLN,12044.34
2013,-280889,IBAN-HAHA,USD,12050.34
2014,-281029,UGABUGA,PLN,12056.34
2015,-281169,IBAN-HAHA,USD,12062.34
2016,-281309,UGABUGA,PLN,12068.34
2017,-281449,IBAN-HAHA,USD,12074.34
2018,-281589,UGABUGA,PLN,12080.34
2019,-281729,IBAN-HAHA,USD,12086.34
2020,-281869,UGABUGA,PLN,12092.34
2021,-282009,IBAN-HAHA,USD,12098.34
2022,-282149,UGABUGA,PLN,12104.34
2023,-282289,IBAN-HAHA,USD,12110.34
2024,-282429,UGABUGA,PLN,12116.34
2025,-282569,IBAN-HAHA,USD,12122.34
2026,-282709,UGABUGA,PLN,12128.34
2027,-282849,IBAN-HAHA,USD,12134.34
2028,-282989,UGABUGA,PLN,12140.34
2029,-283129,IBAN-HAHA,USD,12146.34
2030,-283269,UGABUGA,PLN,12152.34
2031,-283409,IBAN-HAHA,USD,12158.34
2032,-283549,UGABUGA,PLN,12164.34
2033,-283689,IBAN-HAHA,USD,12170.34
2034,-283829,UGABUGA,PLN,12176.34
2035,-283969,IBAN-HAHA,USD,12182.34
2036,-284109,UGABUGA,PLN,12188.34
2037,-284249,IBAN-HAHA,USD,12194.34
2038,-284389,UGABUGA,PLN,12200.34
2039,-284529,IBAN-HAHA,USD,12206.34
2040,-284669,UGABUGA,PLN,12212.34
2041,-284809,IBAN-HAHA,USD,12218.34
2042,-284949,UGABUGA,PLN,12224.34
2043,-285089,IBAN-HAHA,USD,12230.34
2044,-285229,UGABUGA,PLN,12236.34
2045,-285369,IBAN-HAHA,USD,12242.34
2046,-285509,UGABUGA,PLN,12248.34
2047,-285649,IBAN-HAHA,USD,12254.34
2048,-285789,UGABUGA,PLN,12260.34
2049,-285929,IBAN-HAHA,USD,12266.34
2050,-286069,UGABUGA,PLN,12272.34
2051,-286209,IBAN-HAHA,USD,12278.34
2052,-286349,UGABUGA,PLN,12284.34
2053,-286489,IBAN-HAHA,USD,12290.34
2054,-286629,UGABUGA,PLN,12296.34
2055,-286769,IBAN-HAHA,USD,12302.34
2056,-286909,UGABUGA,PLN,12308.34
2057,-287049,IBAN-HAHA,USD,12314.34
2058,-287189,UGABUGA,PLN,12320.34
2059,-287329,IBAN-HAHA,USD,12326.34
2060,-287469,UGABUGA,PLN,12332.34
2061,-287609,IBAN-HAHA,USD,12338.34
2062,-287749,UGABUGA,PLN,12344.34
2063,-287889,IBAN-HAHA,USD,12350.34
2064,-288029,UGABUGA,PLN,12356.34
2065,-288169,IBAN-HAHA,USD,12362.34
2066,-288309,UGABUGA,PLN,12368.34
2067,-288449,IBAN-HAHA,USD,12374.34
2068,-288589,UGABUGA,PLN,12380.34
2069,-288729,IBAN-HAHA,USD,12386.34
2070,-288869,UGABUGA,PLN,12392.34
2071,-289009,IBAN-HAHA,USD,12398.34
2072,-289149,UGABUGA,PLN,12404.34
2073,-289289,IBAN-HAHA,USD,12410.34
2074,-289429,UGABUGA,PLN,12416.34
2075,-289569,IBAN-HAHA,USD,12422.34
2076,-289709,UGABUGA,PLN,12428.34
2077,-289849,IBAN-HAHA,USD,12434.34
2078,-289989,UGABUGA,PLN,12440.34
2079,-290129,IBAN-HAHA,USD,12446.34
2080,-290269,UGABUGA,PLN,12452.34
2081,-290409,IBAN-HAHA,USD,12458.34
2082,-290549,UGABUGA,PLN,12464.34
2083,-290689,IBAN-HAHA,USD,12470.34
2084,-290829,UGABUGA,PLN,12476.34
2085,-290969,IBAN-HAHA,USD,12482.34
2086,-291109,UGABUGA,PLN,12488.34
2087,-291249,IBAN-HAHA,USD,12494.34
2088,-291389,UGABUGA,PLN,12500.34
2089,-291529,IBAN-HAHA,USD,12506.34
2090,-291669,UGABUGA,PLN,12512.34
2091,-291809,IBAN-HAHA,USD,12518.34
2092,-291949,UGABUGA,PLN,12524.34
2093,-292089,IBAN-HAHA,USD,12530.34
2094,-292229,UGABUGA,PLN,12536.34
2095,-292369,IBAN-HAHA,USD,12542.34
2096,-292509,UGABUGA,PLN,12548.34
2097,-292649,IBAN-HAHA,USD,12554.34
2098,-292789,UGABUGA,PLN,12560.34
2099,-292929,IBAN-HAHA,USD,12566.34
2100,-293069,UGABUGA,PLN,12572.34
2101,-293209,IBAN-HAHA,USD,12578.34
2102,-293349,UGABUGA,PLN,12584.34
2103,-293489,IBAN-HAHA,USD,12590.34
2104,-293629,UGABUGA,PLN,12596.34
2105,-293769,IBAN-HAHA,USD,12602.34
2106,-293909,UGABUGA,PLN,12608.34
2107,-294049,IBAN-HAHA,USD,12614.34
2108,-294189,UGABUGA,PLN,12620.34
2109,-294329,IBAN-HAHA,USD,12626.34
2110,-294469,UGABUGA,PLN,12632.34
2111,-294609,IBAN-HAHA,USD,12638.34
2112,-294749,UGABUGA,PLN,12644.34
2113,-294889,IBAN-HAHA,USD,12650.34
2114,-295029,UGABUGA,PLN,12656.34
2115,-295169,IBAN-HAHA,USD,12662.34
2116,-295309,UGABUGA,PLN,12668.34
2117,-295449,IBAN-HAHA,USD,12674.34
2118,-295589,UGABUGA,PLN,12680.34
2119,-295729,IBAN-HAHA,USD,12686.34
2120,-295869,UGABUGA,PLN,12692.34
2121,-296009,IBAN-HAHA,USD,12698.34
2122,-296149,UGABUGA,PLN,12704.34
2123,-296289,IBAN-HAHA,USD,12710.34
2124,-296429,UGABUGA,PLN,12716.34
2125,-296569,IBAN-HAHA,USD,12722.34
2126,-296709,UGABUGA,PLN,12728.34
2127,-296849,IBAN-HAHA,USD,12734.34
2128,-296989,UGABUGA,PLN,12740.34
2129,-297129,IBAN-HAHA,USD,12746.34
2130,-297269,UGABUGA,PLN,12752.34
2131,-297409,IBAN-HAHA,USD,12758.34
2132,-297549,UGABUGA,PLN,12764.34
2133,-297689,IBAN-HAHA,USD,12770.34
2134,-297829,UGABUGA,PLN,12776.34
2135,-297969,IBAN-HAHA,USD,12782.34
2136,-298109,UGABUGA,PLN,12788.34
2137,-298249,IBAN-HAHA,USD,12794.34
2138,-298389,UGABUGA,PLN,12800.34
2139,-298529,IBAN-HAHA,USD,12806.34
2140,-298669,UGABUGA,PLN,12812.34
2141,-298809,IBAN-HAHA,USD,12818.34
2142,-298949,UGABUGA,PLN,12824.34
2143,-299089,IBAN-HAHA,USD,12830.34
2144,-299229,UGABUGA,PLN,12836.34
2145,-299369,IBAN-HAHA,USD,12842.34
2146,-299509,UGABUGA,PLN,12848.34
2147,-299649,IBAN-HAHA,USD,12854.34
2148,-299789,UGABUGA,PLN,12860.34
2149,-299929,IBAN-HAHA,USD,12866.34
2150,-300069,UGABUGA,PLN,12872.34
2151,-300209,IBAN-HAHA,USD,12878.34
2152,-300349,UGABUGA,PLN,12884.34
2153,-300489,IBAN-HAHA,USD,12890.34
2154,-300629,UGABUGA,PLN,12896.34
2155,-300769,IBAN-HAHA,USD,12902.34
2156,-300909,UGABUGA,PLN,12908.34
2157,-301049,IBAN-HAHA,USD,12914.34
2158,-301189,UGABUGA,PLN,12920.34
2159,-301329,IBAN-HAHA,USD,12926.34
2160,-301469,UGABUGA,PLN,12932.34
2161,-301609,IBAN-HAHA,USD,12938.34
2162,-301749,UGABUGA,PLN,12944.34
2163,-301889,IBAN-HAHA,USD,12950.34
2164,-302029,UGABUGA,PLN,12956.34
2165,-302169,IBAN-HAHA,USD,12962.34
2166,-302309,UGABUGA,PLN,12968.34
2167,-302449,IBAN-HAHA,USD,12974.34
2168,-302589,UGABUGA,PLN,12980.34
2169,-302729,IBAN-HAHA,USD,12986.34
2170,-302869,UGABUGA,PLN,12992.34
2171,-303009,IBAN-HAHA,USD,12998.34
2172,-303149,UGABUGA,PLN,13004.34
2173,-303289,IBAN-HAHA,USD,13010.34
2174,-303429,UGABUGA,PLN,13016.34
2175,-303569,IBAN-HAHA,USD,13022.34
2176,-303709,UGABUGA,PLN,13028.34
2177,-303849,IBAN-HAHA,USD,13034.34
2178,-303989,UGABUGA,PLN,13040.34
2179,-304129,IBAN-HAHA,USD,13046.34
2180,-304269,UGABUGA,PLN,13052.34
2181,-304409,IBAN-HAHA,USD,13058.34
2182,-304549,UGABUGA,PLN,13064.34
2183,-304689,IBAN-HAHA,USD,13070.34
2184,-304829,UGABUGA,PLN,13076.34
2185,-304969,IBAN-HAHA,USD,13082.34
2186,-305109,UGABUGA,PLN,13088.34
2187,-305249,IBAN-HAHA,USD,13094.34
2188,-305389,UGABUGA,PLN,13100.34
2189,-305529,IBAN-HAHA,USD,13106.34
2190,-305669,UGABUGA,PLN,13112.34
2191,-305809,IBAN-HAHA,USD,13118.34
2192,-305949,UGABUGA,PLN,13124.34
2193,-306089,IBAN-HAHA,USD,13130.34
2194,-306229,UGABUGA,PLN,13136.34
2195,-306369,IBAN-HAHA,USD,13142.34
2196,-306509,UGABUGA,PLN,13148.34
2197,-306649,IBAN-HAHA,USD,13154.34
2198,-306789,UGABUGA,PLN,13160.34
2199,-306929,IBAN-HAHA,USD,13166.34
2200,-307069,UGABUGA,PLN,13172.34
2201,-307209,IBAN-HAHA,USD,13178.34
2202,-307349,UGABUGA,PLN,13184.34
2203,-307489,IBAN-HAHA,USD,13190.34
2204,-307629,UGABUGA,PLN,13196.34
2205,-307769,IBAN-HAHA,USD,13202.34
2206,-307909,UGABUGA,PLN,13208.34
2207,-308049,IBAN-HAHA,USD,13214.34
2208,-308189,UGABUGA,PLN,13220.34
2209,-308329,IBAN-HAHA,USD,13226.34
2210,-308469,UGABUGA,PLN,13232.34
2211,-308609,IBAN-HAHA,USD,13238.34
2212,-308749,UGABUGA,PLN,13244.34
2213,-308889,IBAN-HAHA,USD,13250.34
2214,-309029,UGABUGA,PLN,13256.34
2215,-309169,IBAN-HAHA,USD,13262.34
2216,-309309,UGABUGA,PLN,13268.34
2217,-309449,IBAN-HAHA,USD,13274.34
2218,-309589,UGABUGA,PLN,13280.34
2219,-309729,IBAN-HAHA,USD,13286.34
2220,-309869,UGABUGA,PLN,13292.34
2221,-310009,IBAN-HAHA,USD,13298.34
2222,-310149,UGABUGA,PLN,13304.34
2223,-310289,IBAN-HAHA,USD,13310.34
2224,-310429,UGABUGA,PLN,13316.34
2225,-310569,IBAN-HAHA,USD,13322.34
2226,-310709,UGABUGA,PLN,13328.34
2227,-310849,IBAN-HAHA,USD,13334.34
2228,-310989,UGABUGA,PLN,13340.34
2229,-311129,IBAN-HAHA,USD,13346.34
2230,-311269,UGABUGA,PLN,13352.34
2231,-311409,IBAN-HAHA,USD,13358.34
2232,-311549,UGABUGA,PLN,13364.34
2233,-311689,IBAN-HAHA,USD,13370.34
2234,-311829,UGABUGA,PLN,13376.34
2235,-311969,IBAN-HAHA,USD,13382.34
2236,-312109,UGABUGA,PLN,13388.34
2237,-312249,IBAN-HAHA,USD,13394.34
2238,-312389,UGABUGA,PLN,13400.34
2239,-312529,IBAN-HAHA,USD,13406.34
2240,-312669,UGABUGA,PLN,13412.34
2241,-312809,IBAN-HAHA,USD,13418.34
2242,-312949,UGABUGA,PLN,13424.34
2243,-313089,IBAN-HAHA,USD,13430.34
2244,-313229,UGABUGA,PLN,13436.34
2245,-313369,IBAN-HAHA,USD,13442.34
2246,-313509,UGABUGA,PLN,13448.34
2247,-313649,IBAN-HAHA,USD,13454.34
2248,-313789,UGABUGA,PLN,13460.34
2249,-313929,IBAN-HAHA,USD,13466.34
2250,-314069,UGABUGA,PLN,13472.34
2251,-314209,IBAN-HAHA,USD,13478.34
2252,-314349,UGABUGA,PLN,13484.34
2253,-314489,IBAN-HAHA,USD,13490.34
2254,-314629,UGABUGA,PLN,13496.34
2255,-314769,IBAN-HAHA,USD,13502.34
2256,-314909,UGABUGA,PLN,13508.34
2257,-315049,IBAN-HAHA,USD,13514.34
2258,-315189,UGABUGA,PLN,13520.34
2259,-315329,IBAN-HAHA,USD,13526.34
2260,-315469,UGABUGA,PLN,13532.34
2261,-315609,IBAN-HAHA,USD,13538.34
2262,-315749,UGABUGA,PLN,13544.34
2263,-315889,IBAN-HAHA,USD,13550.34
2264,-316029,UGABUGA,PLN,13556.34
2265,-316169,IBAN-HAHA,USD,13562.34
2266,-316309,UGABUGA,PLN,13568.34
2267,-316449,IBAN-HAHA,USD,13574.34
2268,-316589,UGABUGA,PLN,13580.34
2269,-316729,IBAN-HAHA,USD,13586.34
2270,-316869,UGABUGA,PLN,13592.34
2271,-317009,IBAN-HAHA,USD,13598.34
2272,-317149,UGABUGA,PLN,13604.34
2273,-317289,IBAN-HAHA,USD,13610.34
2274,-317429,UGABUGA,PLN,13616.34
2275,-317569,IBAN-HAHA,USD,13622.34
2276,-317709,UGABUGA,PLN,13628.34
2277,-317849,IBAN-HAHA,USD,13634.34
2278,-317989,UGABUGA,PLN,13640.34
2279,-318129,IBAN-HAHA,USD,13646.34
2280,-318269,UGABUGA,PLN,13652.34
2281,-318409,IBAN-HAHA,USD,13658.34
2282,-318549,UGABUGA,PLN,13664.34
2283,-318689,IBAN-HAHA,USD,13670.34
2284,-318829,UGABUGA,PLN,13676.34
2285,-318969,IBAN-HAHA,USD,13682.34
2286,-319109,UGABUGA,PLN,13688.34
2287,-319249,IBAN-HAHA,USD,13694.34
2288,-319389,UGABUGA,PLN,13700.34
2289,-319529,IBAN-HAHA,USD,13706.34
2290,-319669,UGABUGA,PLN,13712.34
2291,-319809,IBAN-HAHA,USD,13718.34
2292,-319949,UGABUGA,PLN,13724.34
2293,-320089,IBAN-HAHA,USD,13730.34
2294,-320229,UGABUGA,PLN,13736.34
2295,-320369,IBAN-HAHA,USD,13742.34
2296,-320509,UGABUGA,PLN,13748.34
2297,-320649,IBAN-HAHA,USD,13754.34
2298,-320789,UGABUGA,PLN,13760.34
2299,-320929,IBAN-HAHA,USD,13766.34
2300,-321069,UGABUGA,PLN,13772.34
2301,-321209,IBAN-HAHA,USD,13778.34
2302,-321349,UGABUGA,PLN,13784.34
2303,-321489,IBAN-HAHA,USD,13790.34
2304,-321629,UGABUGA,PLN,13796.34
2305,-321769,IBAN-HAHA,USD,13802.34
2306,-321909,UGABUGA,PLN,13808.34
2307,-322049,IBAN-HAHA,USD,13814.34
2308,-322189,UGABUGA,PLN,13820.34
2309,-322329,IBAN-HAHA,USD,13826.34
2310,-322469,UGABUGA,PLN,13832.34
2311,-322609,IBAN-HAHA,USD,13838.34
2312,-322749,UGABUGA,PLN,13844.34
2313,-322889,IBAN-HAHA,USD,13850.34
2314,-323029,UGABUGA,PLN,13856.34
2315,-323169,IBAN-HAHA,USD,13862.34
2316,-323309,UGABUGA,PLN,13868.34
2317,-323449,IBAN-HAHA,USD,13874.34
2318,-323589,UGABUGA,PLN,13880.34
2319,-323729,IBAN-HAHA,USD,13886.34
2320,-323869,UGABUGA,PLN,13892.34
2321,-324009,IBAN-HAHA,USD,13898.34
2322,-324149,UGABUGA,PLN,13904.34
2323,-324289,IBAN-HAHA,USD,13910.34
